# Annotated with Bakta
# Software: v1.12.0
# Database: v6.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
contig_1	cds	214503	215681	+	JJLLKI_00216	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZPC5
contig_1	cds	215735	216403	-	JJLLKI_00217	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5V7GXJ4
contig_1	cds	216559	217155	-	JJLLKI_00218	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A6C8GP33
contig_1	cds	217142	218155	-	JJLLKI_00219	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A6C8GN75
contig_1	cds	218262	219242	+	JJLLKI_00220	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5Z9VA09
contig_1	cds	219239	219778	-	JJLLKI_00221	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A6C8GNN3
contig_1	cds	219995	221113	+	JJLLKI_00222	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5I4TYK6
contig_1	cds	221110	221391	+	JJLLKI_00223	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CQH8
contig_1	cds	221402	222715	+	JJLLKI_00224	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZPB9
contig_1	cds	222729	223535	+	JJLLKI_00225	504.0	1.1e-183	1.0	1.0	0.929	BlastRules:WP_000118626
contig_1	cds	223667	224104	+	JJLLKI_00226	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A8E7NUP4
contig_1	cds	224116	224748	+	JJLLKI_00227	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A6C8GNP5
contig_1	cds	224764	225555	+	JJLLKI_00228	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A6C8GND9
contig_1	cds	225555	225992	+	JJLLKI_00229	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5I4TXR8
contig_1	cds	226047	227252	-	JJLLKI_00230	759.0	3.8e-276	0.995	0.966	0.995	UniRef:UniRef90_A0A379W9T5
contig_1	cds	227261	227827	-	JJLLKI_00231	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5Z5RGN7
contig_1	cds	228032	229651	-	JJLLKI_00232	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0AAJ8WKD1
contig_1	cds	229907	231415	-	JJLLKI_00233	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3Z1V0D0
contig_1	cds	231464	232807	-	JJLLKI_00234	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A617VII7
contig_1	cds	233100	234023	+	JJLLKI_00235	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZPB0
contig_1	cds	234084	235709	-	JJLLKI_00236	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5I4TZH6
contig_1	cds	235878	236996	-	JJLLKI_00237	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZPA8
contig_1	cds	237028	237303	-	JJLLKI_00238	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZPA7
contig_1	cds	238067	238192	-	JJLLKI_00239	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A6C8GNM7
contig_1	cds	238357	239073	-	JJLLKI_00240	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5W1RK95
contig_1	cds	239499	240725	+	JJLLKI_00241	818.0	2.4e-303	1.0	1.0	0.985	BlastRules:WP_001131430
contig_1	cds	240846	241190	-	JJLLKI_00242	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1U7FL42
contig_1	cds	242100	242861	+	JJLLKI_00243	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3U4ASG2
contig_1	cds	242883	243515	+	JJLLKI_00244	360.0	1.8e-124	0.981	0.880	0.976	UniRef:UniRef90_Q8ZPA2
contig_1	cds	243540	244271	+	JJLLKI_00245	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5I4TZI5
contig_1	cds	244268	244948	+	JJLLKI_00246	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5I4U116
contig_1	cds	245085	246635	+	JJLLKI_00247	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5I4TZL5
contig_1	cds	246636	246731	-	JJLLKI_00248	56.2	4.6e-10	0.968	0.857	0.933	UniRef:UniRef90_A0A379W8A9
contig_1	cds	247099	247761	+	JJLLKI_00249	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3Z3G5F8
contig_1	ncRNA	247883	247948	+	JJLLKI_00250	86.6	1.6e-16	-	-	-	RFAM:RF00505
contig_1	cds	248033	248563	-	JJLLKI_00251	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A603BLL8
contig_1	cds	248680	249480	-	JJLLKI_00252	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A6C8GMU8
contig_1	cds	249544	253464	-	JJLLKI_00253	2541.0	0.0	0.995	1.005	0.992	UniRef:UniRef90_A0A708JX64
contig_1	cds	253647	254252	+	JJLLKI_00254	387.0	1.4e-139	1.0	1.0	1.0	BlastRules:WP_000048924
contig_1	cds	254249	254698	-	JJLLKI_00255	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5W6Z9Q0
contig_1	cds	254840	255163	-	JJLLKI_00256	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZP93
contig_1	cds	255171	255362	-	JJLLKI_00257	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CQH5
contig_1	cds	255362	257998	-	JJLLKI_00258	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5H9Y6T6
contig_1	cds	258265	259254	+	JJLLKI_00259	616.0	7.5e-226	0.997	0.997	0.945	BlastRules:WP_000762236
contig_1	cds	259365	259775	+	JJLLKI_00260	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CQH4
contig_1	cds	259819	260085	-	JJLLKI_00261	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CQH3
contig_1	cds	260361	263885	+	JJLLKI_00262	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5I4TYP2
contig_1	ncRNA	263905	264025	-	JJLLKI_00263	125.0	6.0e-21	-	-	-	RFAM:RF00121
contig_1	cds	264367	264801	+	JJLLKI_00264	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P67091
contig_1	cds	264854	265192	-	JJLLKI_00265	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CQH2
contig_1	cds	265468	268890	-	JJLLKI_00266	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5I4TZ54
contig_1	cds	269578	270513	+	JJLLKI_00267	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZP88
contig_1	cds	270557	271930	-	JJLLKI_00268	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A633C7I9
contig_1	ncRNA	272204	272321	-	JJLLKI_00269	133.3	3.4e-23	-	-	-	RFAM:RF01796
contig_1	cds	272417	273400	-	JJLLKI_00270	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B5FUN9
contig_1	cds	273546	274700	-	JJLLKI_00271	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3Z3K1C4
contig_1	cds	275111	275674	-	JJLLKI_00272	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZP85
contig_1	cds	275932	276447	+	JJLLKI_00273	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A2U0
contig_1	cds	276643	277395	+	JJLLKI_00274	489.0	3.3e-178	1.0	1.0	0.992	BlastRules:WP_000611911
contig_1	cds	277546	278493	+	JJLLKI_00275	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZP84
contig_1	cds	278548	278802	-	JJLLKI_00276	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CQH0
contig_1	cds	279041	280072	+	JJLLKI_00277	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_C0Q3U7
contig_1	cds	280154	280756	-	JJLLKI_00278	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZP82
contig_1	cds	280800	281486	+	JJLLKI_00279	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3U3AEH6
contig_1	cds	281514	281852	+	JJLLKI_00280	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5W7MFB2
contig_1	cds	281959	282477	-	JJLLKI_00281	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3R0QY50
contig_1	cds	282615	283439	-	JJLLKI_00282	523.0	5.0e-187	1.029	0.993	0.954	UniRef:UniRef90_V1H3T6
contig_1	cds	283466	285448	-	JJLLKI_00283	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5I4TZ79
contig_1	cds	285523	286281	-	JJLLKI_00284	474.0	7.4e-168	1.0	0.848	0.984	UniRef:UniRef90_A0A3Y3ZXX2
contig_1	cds	286668	287519	+	JJLLKI_00285	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZP76
contig_1	cds	287964	289019	+	JJLLKI_00286	679.0	2.5e-245	1.0	0.812	0.974	UniRef:UniRef90_Q8Z798
contig_1	cds	289233	289469	-	JJLLKI_00287	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A637CV01
contig_1	cds	289598	290188	-	JJLLKI_00288	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A6C8GNK2
contig_1	cds	290266	290979	+	JJLLKI_00289	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5X0QUH1
contig_1	cds	291070	291906	-	JJLLKI_00290	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A603N1V8
contig_1	cds	292215	293120	-	JJLLKI_00291	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3R0SV68
contig_1	cds	293239	294168	+	JJLLKI_00292	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A6C8GPV7
contig_1	cds	294265	295878	-	JJLLKI_00293	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5W5AR80
contig_1	cds	296068	296796	+	JJLLKI_00294	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3Z3HUS9
contig_1	cds	296771	297736	-	JJLLKI_00295	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3U7XKZ6
contig_1	cds	297852	298358	+	JJLLKI_00296	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZP65
contig_1	cds	298448	299989	-	JJLLKI_00297	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A603N392
contig_1	cds	300137	301198	-	JJLLKI_00298	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5I4TXX1
contig_1	cds	301195	302592	-	JJLLKI_00299	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5U9HWP0
contig_1	cds	302741	303055	-	JJLLKI_00300	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A4Z0PVE4
contig_1	cds	303131	303349	-	JJLLKI_00301	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A8X6ESF5
contig_1	cds	303372	303731	-	JJLLKI_00302	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZP61
contig_1	cds	303731	303955	-	JJLLKI_00303	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CQG8
contig_1	cds	304015	304683	-	JJLLKI_00304	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5V7M027
contig_1	cds	304854	305834	+	JJLLKI_00305	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A6C8GNG5
contig_1	cds	305946	307595	+	JJLLKI_00306	1097.0	0.0	1.0	1.0	1.0	BlastRules:WP_001241629
contig_1	cds	307592	308557	+	JJLLKI_00307	620.0	6.0e-228	1.0	1.0	1.0	BlastRules:WP_000583298
contig_1	cds	308544	309434	+	JJLLKI_00308	565.0	7.6e-207	1.0	1.0	1.0	BlastRules:WP_001146150
contig_1	cds	309434	310426	+	JJLLKI_00309	665.0	2.5e-245	1.0	1.0	0.997	BlastRules:WP_001128868
contig_1	cds	310428	311234	+	JJLLKI_00310	522.0	1.0e-190	1.0	1.0	1.0	BlastRules:WP_000230462
contig_1	cds	311250	311957	-	JJLLKI_00311	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3V2UJM1
contig_1	cds	312424	313797	-	JJLLKI_00312	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5I4TXM6
contig_1	cds	314402	315190	+	JJLLKI_00313	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A625KIY5
contig_1	cds	315390	316523	+	JJLLKI_00314	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3V2UJN5
contig_1	cds	316612	318546	+	JJLLKI_00315	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3U8CX24
contig_1	cds	318809	320791	+	JJLLKI_00316	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZP53
contig_1	cds	320913	321092	+	JJLLKI_00317	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0C5Y6
contig_1	cds	321209	321931	+	JJLLKI_00318	454.0	7.9e-161	1.0	0.913	0.979	UniRef:UniRef90_A8AG92
contig_1	cds	322190	322408	+	JJLLKI_00319	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P37723
contig_1	cds	322528	322854	-	JJLLKI_00320	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A2G7
contig_1	cds	322854	323591	-	JJLLKI_00321	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A6C8GMZ0
contig_1	cds	323782	324951	-	JJLLKI_00322	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CQG6
contig_1	cds	324958	325266	-	JJLLKI_00323	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8XFS5
contig_1	cds	325416	326180	-	JJLLKI_00324	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A6C8GPE9
contig_1	cds	326376	326966	+	JJLLKI_00325	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P66030
contig_1	cds	327022	329697	-	JJLLKI_00326	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5I4TXZ5
contig_1	ncRNA	329832	330043	-	JJLLKI_00327	176.4	5.5e-24	-	-	-	RFAM:RF02079
contig_1	cds	330253	330381	-	JJLLKI_00328	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A447JIP5
contig_1	cds	330674	331648	-	JJLLKI_00329	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3T8M0T3
contig_1	cds	332060	334657	-	JJLLKI_00330	1729.0	0.0	1.0	1.0	1.0	BlastRules:WP_000513593
contig_1	cds	335060	335311	+	JJLLKI_00331	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CQG4
contig_1	cds	335353	336393	-	JJLLKI_00332	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A455RZ87
contig_1	cds	336637	337398	+	JJLLKI_00333	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CQG2
contig_1	cds	337395	337985	+	JJLLKI_00334	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A4Z0QCH6
contig_1	cds	338072	338947	-	JJLLKI_00335	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZP51
contig_1	cds	339048	339668	-	JJLLKI_00336	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CQG1
contig_1	cds	339676	340545	-	JJLLKI_00337	585.0	4.3e-215	1.0	0.986	0.983	BlastRules:WP_000500442
contig_1	sorf	340679	340723	+	JJLLKI_00338	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P03054
contig_1	ncRNA-region	340700	340795	+	-	87.5	1.6e-14	-	-	-	RFAM:RF00513
contig_1	cds	340818	342380	+	JJLLKI_00339	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A701SAM3
contig_1	cds	342380	343975	+	JJLLKI_00340	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5W9F7H8
contig_1	cds	343979	345337	+	JJLLKI_00341	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3U8NLJ1
contig_1	cds	345347	346540	+	JJLLKI_00342	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5H9Y5X4
contig_1	cds	346540	347346	+	JJLLKI_00343	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B4TX39
contig_1	cds	347826	348008	+	JJLLKI_00344	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CQG0
contig_1	cds	348098	348601	+	JJLLKI_00345	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A637CWA7
contig_1	cds	348675	349181	+	JJLLKI_00346	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CQF8
contig_1	cds	349201	350079	+	JJLLKI_00347	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A618AFA5
contig_1	cds	350161	350799	-	JJLLKI_00348	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8Z7E2
contig_1	cds	351137	351541	+	JJLLKI_00349	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CQF6
contig_1	cds	351567	352310	+	JJLLKI_00350	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZP49
contig_1	cds	352367	352906	+	JJLLKI_00351	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P65197
contig_1	cds	353067	353468	+	JJLLKI_00352	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A1A1
contig_1	cds	353528	354256	-	JJLLKI_00353	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A6C8GP22
contig_1	cds	354480	354776	+	JJLLKI_00354	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CQF5
contig_1	cds	354820	354993	-	JJLLKI_00355	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5X5TTB6
contig_1	cds	355136	356596	+	JJLLKI_00356	961.0	0.0	1.0	1.0	1.0	BlastRules:WP_000206886
contig_1	cds	356630	356959	+	JJLLKI_00357	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q57NR9
contig_1	cds	357007	357843	-	JJLLKI_00358	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZP47
contig_1	cds	357891	358895	-	JJLLKI_00359	640.0	1.9e-235	1.0	1.0	0.949	BlastRules:WP_000994906
contig_1	cds	358892	359899	-	JJLLKI_00360	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P04285
contig_1	cds	359911	360819	-	JJLLKI_00361	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P08006
contig_1	cds	360834	361754	-	JJLLKI_00362	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P08005
contig_1	cds	361876	363507	-	JJLLKI_00363	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5Y1QUL3
contig_1	cds	364272	364919	-	JJLLKI_00364	383.0	1.9e-137	1.0	1.0	0.940	BlastRules:WP_000616554
contig_1	cds	365396	368074	+	JJLLKI_00365	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZP45
contig_1	cds	368271	368888	-	JJLLKI_00366	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CQF3
contig_1	cds	369551	369964	+	JJLLKI_00367	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A1S2
contig_1	cds	370096	371004	-	JJLLKI_00368	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CQF2
contig_1	cds	371207	372220	-	JJLLKI_00369	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CQF1
contig_1	cds	372311	373207	-	JJLLKI_00370	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A637CGW3
contig_1	cds	373327	373785	+	JJLLKI_00371	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q57NQ5
contig_1	cds	373836	374678	+	JJLLKI_00372	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZP42
contig_1	ncRNA-region	374849	374990	+	-	71.3	3.6e-10	-	-	-	RFAM:RF00391
contig_1	tRNA	375019	375103	+	JJLLKI_00373	72.2	-	-	-	-	-
contig_1	tRNA	375138	375222	+	JJLLKI_00374	72.2	-	-	-	-	-
contig_1	ncRNA-region	375267	375397	+	-	138.0	1.7e-21	-	-	-	RFAM:RF00391
contig_1	ncRNA-region	375441	375571	+	-	136.2	3.5e-21	-	-	-	RFAM:RF00391
contig_1	ncRNA-region	375616	375746	+	-	134.1	7.9e-21	-	-	-	RFAM:RF00391
contig_1	cds	375849	377378	-	JJLLKI_00375	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A6C8GPH0
contig_1	cds	377620	378297	-	JJLLKI_00376	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZP40
contig_1	cds	378297	379007	-	JJLLKI_00377	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3U5E714
contig_1	cds	379004	380539	-	JJLLKI_00378	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5W6ZBH9
contig_1	cds	380536	384279	-	JJLLKI_00379	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A707YZW8
contig_1	cds	384667	386064	-	JJLLKI_00380	871.0	0.0	0.996	1.0	0.944	BlastRules:WP_000019827
contig_1	cds	386405	388201	+	JJLLKI_00381	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3Z5WZX6
contig_1	cds	388194	388844	+	JJLLKI_00382	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZP34
contig_1	cds	388845	390269	-	JJLLKI_00383	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3V4LAH9
contig_1	cds	390446	390799	+	JJLLKI_00384	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CQF0
contig_1	cds	390879	391109	-	JJLLKI_00385	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CQE9
contig_1	cds	391376	392476	+	JJLLKI_00386	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZP32
contig_1	cds	392530	393384	-	JJLLKI_00387	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P65215
contig_1	cds	393422	394231	-	JJLLKI_00388	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A2L9
contig_1	cds	394235	394624	-	JJLLKI_00389	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A237
contig_1	cds	394621	395454	-	JJLLKI_00390	565.0	1.8e-207	1.0	1.0	1.0	BlastRules:WP_000347310
contig_1	cds	395454	396536	-	JJLLKI_00391	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A287
contig_1	cds	396577	397833	-	JJLLKI_00392	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A1Q6
contig_1	cds	398147	398770	+	JJLLKI_00393	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P30752
contig_1	cds	398767	399618	+	JJLLKI_00394	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P30753
contig_1	cds	399884	400831	+	JJLLKI_00395	608.0	2.0e-223	1.0	1.0	0.994	BlastRules:WP_001298109
contig_1	cds	400983	402641	+	JJLLKI_00396	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5Z8GJD2
contig_1	cds	402686	402964	-	JJLLKI_00397	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZP30
contig_1	cds	403240	403824	+	JJLLKI_00398	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A281
contig_1	cds	403941	405032	+	JJLLKI_00399	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A632N4S7
contig_1	cds	405919	406686	+	JJLLKI_00400	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3Y6Y573
contig_1	cds	407177	408442	-	JJLLKI_00401	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A6C8GPN5
contig_1	cds	408937	410055	+	JJLLKI_00402	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_C0Q348
contig_1	cds	410052	411845	+	JJLLKI_00403	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZP27
contig_1	cds	411864	412595	+	JJLLKI_00404	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZP26
contig_1	cds	412592	413188	+	JJLLKI_00405	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CQE7
contig_1	cds	413178	413582	+	JJLLKI_00406	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5T5TE47
contig_1	cds	413579	414427	+	JJLLKI_00407	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A6C8GQ83
contig_1	cds	414502	416046	+	JJLLKI_00408	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5I4U207
contig_1	cds	416058	417194	+	JJLLKI_00409	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5V7LZM2
contig_1	cds	417207	417296	+	JJLLKI_00410	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZP22
contig_1	cds	417691	418965	+	JJLLKI_00411	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZP21
contig_1	cds	419179	420891	+	JJLLKI_00412	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5I4U2R1
contig_1	cds	420950	421204	-	JJLLKI_00413	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CQE5
contig_1	cds	421373	422107	+	JJLLKI_00414	475.0	6.5e-173	1.0	1.0	0.992	BlastRules:WP_000017421
contig_1	cds	422121	422732	-	JJLLKI_00415	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CQE4
contig_1	cds	422903	423817	+	JJLLKI_00416	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5H9Y987
contig_1	cds	423914	425647	+	JJLLKI_00417	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P65524
contig_1	cds	425710	426780	-	JJLLKI_00418	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A6C8GPB4
contig_1	cds	426794	428092	-	JJLLKI_00419	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B5F4E4
contig_1	cds	428415	429947	+	JJLLKI_00420	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A4Z0KCG8
contig_1	cds	429994	430713	-	JJLLKI_00421	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZP15
contig_1	cds	430933	432477	+	JJLLKI_00422	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B5F4E1
contig_1	cds	432619	433149	+	JJLLKI_00423	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P63993
contig_1	cds	433259	433600	+	JJLLKI_00424	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZP13
contig_1	cds	433672	433845	-	JJLLKI_00425	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5I8XQA0
contig_1	cds	434037	434174	-	JJLLKI_00426	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CQE3
contig_1	cds	434526	434972	-	JJLLKI_00427	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A6C8GNB1
contig_1	cds	435065	435724	-	JJLLKI_00428	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CQE2
contig_1	cds	435774	436067	-	JJLLKI_00429	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A637CH11
